COH_CIDI,CODIGO_CARRERA,NIVEL_GLOBAL_2,ANHO_ING,anho_op_arriba,0,1,tasa
1,PEDFILOS,PREGRADO,2008,2013,36.0,1.0,0.02702702702702703
1,PEDFILOS,PREGRADO,2009,2014,35.0,,
1,PEDFILOS,PREGRADO,2010,2015,29.0,,
1,PEDFILOS,PREGRADO,2011,2016,26.0,2.0,0.07142857142857142
1,PEDFILOS,PREGRADO,2012,2017,13.0,,
1,PEDFILOS,PREGRADO,2013,2018,16.0,1.0,0.058823529411764705
1,PEDFILOS,PREGRADO,2014,2019,11.0,1.0,0.08333333333333333
1,PEDFILOS,PREGRADO,2015,2020,18.0,3.0,0.14285714285714285
1,PEDFILOS,PREGRADO,2016,2021,10.0,1.0,0.09090909090909091
1,PEDFILOS,PREGRADO,2017,2022,15.0,2.0,0.11764705882352941
1,PEDFILOS,PREGRADO,2018,2023,19.0,3.0,0.13636363636363635
1,PEDFILOS,PREGRADO,2019,2024,20.0,4.0,0.16666666666666666
1,PEDFILOS,PREGRADO,2020,2025,17.0,5.0,0.22727272727272727
1,PEDFILOS,PREGRADO,2021,2026,14.0,,
1,PEDFILOS,PREGRADO,2022,2027,13.0,,
1,PEDFILOS,PREGRADO,2023,2028,20.0,,
1,PEDFILOS,PREGRADO,2024,2029,20.0,,
1,PEDFILOS,PREGRADO,2025,2030,20.0,,
1,PEDFISMAT,PREGRADO,2007,2012,36.0,4.0,0.1
1,PEDFISMAT,PREGRADO,2008,2013,31.0,2.0,0.06060606060606061
1,PEDFISMAT,PREGRADO,2009,2014,15.0,20.0,0.5714285714285714
1,PEDFISMAT,PREGRADO,2010,2015,30.0,6.0,0.16666666666666666
1,PEDFISMAT,PREGRADO,2011,2016,27.0,14.0,0.34146341463414637
1,PEDFISMAT,PREGRADO,2012,2017,46.0,10.0,0.17857142857142858
1,PEDFISMAT,PREGRADO,2013,2018,31.0,12.0,0.27906976744186046
1,PEDFISMAT,PREGRADO,2014,2019,33.0,9.0,0.21428571428571427
1,PEDFISMAT,PREGRADO,2015,2020,44.0,,
1,PEDFISMAT,PREGRADO,2016,2021,40.0,2.0,0.047619047619047616
1,PEDFISMAT,PREGRADO,2017,2022,32.0,6.0,0.15789473684210525
1,PEDFISMAT,PREGRADO,2018,2023,40.0,9.0,0.1836734693877551
1,PEDFISMAT,PREGRADO,2019,2024,20.0,26.0,0.5652173913043478
1,PEDFISMAT,PREGRADO,2020,2025,33.0,21.0,0.3888888888888889
1,PEDFISMAT,PREGRADO,2021,2026,29.0,5.0,0.14705882352941177
1,PEDFISMAT,PREGRADO,2022,2027,30.0,,
1,PEDFISMAT,PREGRADO,2023,2028,35.0,,
1,PEDFISMAT,PREGRADO,2024,2029,25.0,,
1,PEDFISMAT,PREGRADO,2025,2030,25.0,,
1,PEDHS,DIPLOMADO,2014,2019,1.0,,
1,PEDHS,DIPLOMADO,2015,2020,1.0,7.0,0.875
1,PEDHS,DIPLOMADO,2016,2021,7.0,,
1,PEDHS,DIPLOMADO,2017,2022,6.0,15.0,0.7142857142857143
1,PEDHS,DIPLOMADO,2018,2023,1.0,27.0,0.9642857142857143
1,PEDHS,DIPLOMADO,2019,2024,9.0,44.0,0.8301886792452831
1,PEDHS,DIPLOMADO,2020,2025,,35.0,
1,PEDHS,PREGRADO,2007,2012,26.0,18.0,0.4090909090909091
1,PEDHS,PREGRADO,2008,2013,23.0,21.0,0.4772727272727273
1,PEDHS,PREGRADO,2009,2014,27.0,14.0,0.34146341463414637
1,PEDHS,PREGRADO,2010,2015,30.0,20.0,0.4
1,PEDHS,PREGRADO,2011,2016,35.0,16.0,0.3137254901960784
1,PEDHS,PREGRADO,2012,2017,15.0,19.0,0.5588235294117647
1,PEDHS,PREGRADO,2013,2018,25.0,12.0,0.32432432432432434
1,PEDHS,PREGRADO,2014,2019,29.0,19.0,0.3958333333333333
1,PEDHS,PREGRADO,2015,2020,34.0,3.0,0.08108108108108109
1,PEDHS,PREGRADO,2016,2021,16.0,16.0,0.5
1,PEDHS,PREGRADO,2017,2022,15.0,3.0,0.16666666666666666
1,PEDHS,PREGRADO,2018,2023,19.0,1.0,0.05
1,PEDHS,PREGRADO,2019,2024,27.0,25.0,0.4807692307692308
1,PEDHS,PREGRADO,2020,2025,22.0,2.0,0.08333333333333333
1,PEDHS,PREGRADO,2021,2026,60.0,,
1,PEDHS,PREGRADO,2022,2027,56.0,,
1,PEDHS,PREGRADO,2023,2028,60.0,,
1,PEDHS,PREGRADO,2024,2029,48.0,,
1,PEDHS,PREGRADO,2025,2030,58.0,,
1,PEDINGLES,PREGRADO,2007,2012,15.0,27.0,0.6428571428571429
1,PEDINGLES,PREGRADO,2008,2013,21.0,22.0,0.5116279069767442
1,PEDINGLES,PREGRADO,2009,2014,12.0,31.0,0.7209302325581395
1,PEDINGLES,PREGRADO,2010,2015,26.0,21.0,0.44680851063829785
1,PEDINGLES,PREGRADO,2011,2016,22.0,32.0,0.5925925925925926
1,PEDINGLES,PREGRADO,2012,2017,37.0,21.0,0.3620689655172414
1,PEDINGLES,PREGRADO,2013,2018,27.0,32.0,0.5423728813559322
1,PEDINGLES,PREGRADO,2014,2019,25.0,41.0,0.6212121212121212
1,PEDINGLES,PREGRADO,2015,2020,39.0,31.0,0.44285714285714284
1,PEDINGLES,PREGRADO,2016,2021,30.0,21.0,0.4117647058823529
1,PEDINGLES,PREGRADO,2017,2022,31.0,24.0,0.43636363636363634
1,PEDINGLES,PREGRADO,2018,2023,27.0,30.0,0.5263157894736842
1,PEDINGLES,PREGRADO,2019,2024,24.0,37.0,0.6065573770491803
1,PEDINGLES,PREGRADO,2020,2025,27.0,35.0,0.5645161290322581
1,PEDINGLES,PREGRADO,2021,2026,66.0,,
1,PEDINGLES,PREGRADO,2022,2027,60.0,,
1,PEDINGLES,PREGRADO,2023,2028,67.0,,
1,PEDINGLES,PREGRADO,2024,2029,46.0,,
1,PEDINGLES,PREGRADO,2025,2030,51.0,,
1,PEDMATCOMP,PREGRADO,2007,2011,63.0,1.0,0.015625
1,PEDMATCOMP,PREGRADO,2008,2012,56.0,3.0,0.05084745762711865
1,PEDMATCOMP,PREGRADO,2009,2013,60.0,3.0,0.047619047619047616
1,PEDMATCOMP,PREGRADO,2010,2014,54.0,4.0,0.06896551724137931
1,PEDMATCOMP,PREGRADO,2011,2015,40.0,1.0,0.024390243902439025
1,PEDMATCOMP,PREGRADO,2012,2016,2.0,1.0,0.3333333333333333
1,PEDMATCOMP,PREGRADO,2012,2017,37.0,2.0,0.05128205128205128
1,PEDMATCOMP,PREGRADO,2013,2018,31.0,4.0,0.11428571428571428
1,PEDMATCOMP,PREGRADO,2014,2019,27.0,7.0,0.20588235294117646
1,PEDMATCOMP,PREGRADO,2015,2020,41.0,3.0,0.06818181818181818
1,PEDMATCOMP,PREGRADO,2016,2021,25.0,9.0,0.2647058823529412
1,PEDMATCOMP,PREGRADO,2017,2022,32.0,6.0,0.15789473684210525
1,PEDMATCOMP,PREGRADO,2018,2023,32.0,15.0,0.3191489361702128
1,PEDMATCOMP,PREGRADO,2019,2024,31.0,15.0,0.32608695652173914
1,PEDMATCOMP,PREGRADO,2020,2025,41.0,22.0,0.3492063492063492
1,PEDMATCOMP,PREGRADO,2021,2026,57.0,,
1,PEDMATCOMP,PREGRADO,2022,2027,37.0,,
1,PEDMATCOMP,PREGRADO,2023,2028,29.0,,
1,PEDMATCOMP,PREGRADO,2024,2029,30.0,,
1,PEDMATCOMP,PREGRADO,2025,2030,41.0,,
1,PEDQUIMBIO,PREGRADO,2007,2012,32.0,5.0,0.13513513513513514
1,PEDQUIMBIO,PREGRADO,2008,2013,28.0,7.0,0.2
1,PEDQUIMBIO,PREGRADO,2009,2014,31.0,5.0,0.1388888888888889
1,PEDQUIMBIO,PREGRADO,2010,2015,29.0,5.0,0.14705882352941177
1,PEDQUIMBIO,PREGRADO,2011,2016,44.0,4.0,0.08333333333333333
1,PEDQUIMBIO,PREGRADO,2012,2017,23.0,2.0,0.08
1,PEDQUIMBIO,PREGRADO,2013,2018,32.0,5.0,0.13513513513513514
1,PEDQUIMBIO,PREGRADO,2014,2019,35.0,5.0,0.125
1,PEDQUIMBIO,PREGRADO,2015,2020,37.0,1.0,0.02631578947368421
1,PEDQUIMBIO,PREGRADO,2016,2021,33.0,3.0,0.08333333333333333
1,PEDQUIMBIO,PREGRADO,2017,2022,25.0,14.0,0.358974358974359
1,PEDQUIMBIO,PREGRADO,2018,2023,26.0,12.0,0.3157894736842105
1,PEDQUIMBIO,PREGRADO,2019,2024,33.0,10.0,0.23255813953488372
1,PEDQUIMBIO,PREGRADO,2020,2025,28.0,14.0,0.3333333333333333
1,PEDQUIMBIO,PREGRADO,2021,2026,15.0,5.0,0.25
1,PEDQUIMBIO,PREGRADO,2022,2027,13.0,,
1,PEDQUIMBIO,PREGRADO,2023,2028,15.0,,
1,PEDQUIMBIO,PREGRADO,2024,2029,20.0,,
1,PEDQUIMBIO,PREGRADO,2025,2030,35.0,,
1,PEP,PREGRADO,2007,2009,17.0,14.0,0.45161290322580644
1,PEP,PREGRADO,2008,2010,21.0,13.0,0.38235294117647056
1,PEP,PREGRADO,2009,2011,15.0,12.0,0.4444444444444444
1,PEP,PREGRADO,2010,2012,19.0,3.0,0.13636363636363635
1,PEP,PREGRADO,2011,2013,8.0,9.0,0.5294117647058824
1,PEP,PREGRADO,2012,2014,16.0,1.0,0.058823529411764705
1,PEP,PREGRADO,2013,2015,6.0,4.0,0.4
1,PEP,PREGRADO,2014,2016,3.0,4.0,0.5714285714285714
1,PEP,PREGRADO,2015,2017,10.0,2.0,0.16666666666666666
1,PEP,PREGRADO,2016,2018,9.0,8.0,0.47058823529411764
1,PEP,PREGRADO,2017,2019,11.0,5.0,0.3125
1,PEP,PREGRADO,2018,2020,6.0,5.0,0.45454545454545453
1,PEP,PREGRADO,2019,2021,1.0,9.0,0.9
1,PEP,PREGRADO,2020,2022,14.0,2.0,0.125
1,PEP,PREGRADO,2021,2023,3.0,5.0,0.625
1,PEP,PREGRADO,2022,2024,4.0,8.0,0.6666666666666666
1,PER,PREGRADO,2007,2010,11.0,8.0,0.42105263157894735
1,PER,PREGRADO,2007,2012,21.0,32.0,0.6037735849056604
1,PER,PREGRADO,2008,2011,8.0,1.0,0.1111111111111111
1,PER,PREGRADO,2008,2013,13.0,35.0,0.7291666666666666
1,PER,PREGRADO,2009,2012,10.0,5.0,0.3333333333333333
1,PER,PREGRADO,2009,2014,20.0,28.0,0.5833333333333334
1,PER,PREGRADO,2010,2013,14.0,8.0,0.36363636363636365
1,PER,PREGRADO,2010,2015,27.0,32.0,0.5423728813559322
1,PER,PREGRADO,2011,2014,10.0,10.0,0.5
1,PER,PREGRADO,2011,2016,14.0,30.0,0.6818181818181818
1,PER,PREGRADO,2012,2017,24.0,30.0,0.5555555555555556
1,PER,PREGRADO,2013,2018,45.0,44.0,0.4943820224719101
1,PER,PREGRADO,2014,2019,16.0,79.0,0.8315789473684211
1,PER,PREGRADO,2014,2022,8.0,19.0,0.7037037037037037
1,PER,PREGRADO,2015,2020,20.0,43.0,0.6825396825396826
1,PER,PREGRADO,2015,2023,8.0,22.0,0.7333333333333333
1,PER,PREGRADO,2016,2021,22.0,32.0,0.5925925925925926
1,PER,PREGRADO,2016,2024,7.0,18.0,0.72
1,PER,PREGRADO,2017,2022,16.0,33.0,0.673469387755102
1,PER,PREGRADO,2017,2025,12.0,16.0,0.5714285714285714
1,PER,PREGRADO,2018,2023,25.0,32.0,0.5614035087719298
1,PER,PREGRADO,2018,2026,9.0,17.0,0.6538461538461539
1,PER,PREGRADO,2019,2024,26.0,39.0,0.6
1,PER,PREGRADO,2019,2027,10.0,8.0,0.4444444444444444
1,PER,PREGRADO,2020,2025,31.0,49.0,0.6125
1,PER,PREGRADO,2020,2028,9.0,17.0,0.6538461538461539
1,PER,PREGRADO,2021,2025,7.0,10.0,0.5882352941176471
1,PER,PREGRADO,2021,2026,65.0,,
1,PER,PREGRADO,2022,2026,5.0,10.0,0.6666666666666666
1,PER,PREGRADO,2022,2027,81.0,,
1,PER,PREGRADO,2023,2027,9.0,,
1,PER,PREGRADO,2023,2028,74.0,,
1,PER,PREGRADO,2024,2028,17.0,,
1,PER,PREGRADO,2024,2029,62.0,,
1,PER,PREGRADO,2025,2029,15.0,,
1,PER,PREGRADO,2025,2030,60.0,,
1,PFMEI,PREGRADO,2021,2521,,5.0,
1,PFMEI,PREGRADO,2022,2522,,2.0,
1,PFMEI,PREGRADO,2023,2523,,1.0,
1,PFMEI,PREGRADO,2024,2524,1.0,,
1,PFMEI,PREGRADO,2025,2525,3.0,,
1,PFMENA,PREGRADO,2021,2521,,7.0,
1,PFMENA,PREGRADO,2022,2522,,4.0,
1,PFMENA,PREGRADO,2023,2523,7.0,,
1,PFMENA,PREGRADO,2024,2524,2.0,,
1,PFMENA,PREGRADO,2025,2525,5.0,,
1,POSACL,POSTITUTLO,2022,2522,3.0,24.0,0.8888888888888888
1,POSACL,POSTITUTLO,2023,2523,2.0,11.0,0.8461538461538461
1,POSACL,POSTITUTLO,2024,2524,3.0,11.0,0.7857142857142857
1,POSACL,POSTITUTLO,2025,2525,18.0,,
1,POSACU,POSTITUTLO,2011,2012,58.0,,
1,POSACU,POSTITUTLO,2012,2013,47.0,,
1,POSACU,POSTITUTLO,2013,2014,42.0,,
1,POSACU,POSTITUTLO,2014,2015,39.0,,
1,POSACU,POSTITUTLO,2015,2016,40.0,,
1,POSACU,POSTITUTLO,2016,2017,44.0,,
1,POSACU,POSTITUTLO,2017,2018,42.0,,
1,POSACU,POSTITUTLO,2018,2019,39.0,,
1,POSACU,POSTITUTLO,2019,2020,34.0,3.0,0.08108108108108109
1,POSAG,POSTITUTLO,2007,2008,36.0,,
1,POSAG,POSTITUTLO,2008,2009,24.0,,
1,POSAG,POSTITUTLO,2009,2010,7.0,,
1,POSAG,POSTITUTLO,2010,2011,8.0,,
1,POSAG,POSTITUTLO,2011,2012,7.0,,
1,POSAG,POSTITUTLO,2012,2013,9.0,,
1,POSAG,POSTITUTLO,2013,2014,8.0,,
1,POSAG,POSTITUTLO,2014,2015,17.0,,
1,POSAG,POSTITUTLO,2015,2016,26.0,,
1,POSAG,POSTITUTLO,2019,2020,7.0,,
1,POSAG,POSTITUTLO,2022,2522,,6.0,
1,POSAGE,POSTITUTLO,2011,2012,15.0,,
1,POSAGE,POSTITUTLO,2012,2013,5.0,,
1,POSAGE,POSTITUTLO,2013,2014,9.0,,
1,POSAM,POSTITUTLO,2007,2008,13.0,,
1,POSAM,POSTITUTLO,2008,2009,11.0,,
1,POSAM,POSTITUTLO,2009,2010,7.0,,
1,POSAM,POSTITUTLO,2010,2011,7.0,,
1,POSAM,POSTITUTLO,2011,2012,6.0,,
1,POSAM,POSTITUTLO,2012,2013,5.0,,
1,POSAM,POSTITUTLO,2013,2014,6.0,,
1,POSAM,POSTITUTLO,2016,2017,11.0,,
1,POSAM,POSTITUTLO,2017,2018,5.0,,
1,POSAM,POSTITUTLO,2018,2019,7.0,,
1,POSAM,POSTITUTLO,2019,2020,5.0,,
1,POSAN,POSTITUTLO,2007,2010,8.0,,
1,POSAN,POSTITUTLO,2008,2011,2.0,,
1,POSAN,POSTITUTLO,2009,2012,5.0,,
1,POSAN,POSTITUTLO,2010,2013,9.0,,
1,POSAN,POSTITUTLO,2011,2014,2.0,,
1,POSAN,POSTITUTLO,2012,2015,2.0,,
1,POSAN,POSTITUTLO,2013,2016,7.0,1.0,0.125
1,POSAN,POSTITUTLO,2014,2017,3.0,,
1,POSAN,POSTITUTLO,2015,2018,7.0,,
1,POSAN,POSTITUTLO,2016,2019,8.0,,
1,POSAN,POSTITUTLO,2017,2020,5.0,3.0,0.375
1,POSAN,POSTITUTLO,2018,2021,6.0,2.0,0.25
1,POSAN,POSTITUTLO,2019,2022,3.0,5.0,0.625
1,POSAN,POSTITUTLO,2020,2023,2.0,6.0,0.75
1,POSAN,POSTITUTLO,2021,2521,,8.0,
1,POSAN,POSTITUTLO,2023,2523,6.0,,
1,POSAPA,POSTITUTLO,2007,2010,4.0,,
1,POSAPA,POSTITUTLO,2009,2012,2.0,,
1,POSAPA,POSTITUTLO,2011,2014,1.0,,
1,POSAPA,POSTITUTLO,2013,2016,2.0,,
1,POSAPA,POSTITUTLO,2014,2017,3.0,,
1,POSAPA,POSTITUTLO,2016,2019,1.0,,
1,POSAPA,POSTITUTLO,2017,2020,1.0,1.0,0.5
1,POSAPA,POSTITUTLO,2018,2021,1.0,1.0,0.5
1,POSAPA,POSTITUTLO,2019,2022,,2.0,
1,POSAPA,POSTITUTLO,2020,2023,,2.0,
1,POSAPA,POSTITUTLO,2021,2521,1.0,5.0,0.8333333333333334
1,POSAPA,POSTITUTLO,2022,2522,,1.0,
1,POSAPA,POSTITUTLO,2023,2523,3.0,,
1,POSAPA,POSTITUTLO,2024,2524,3.0,,
1,POSCG,POSTITUTLO,2007,2010,18.0,,
1,POSCG,POSTITUTLO,2008,2011,8.0,,
1,POSCG,POSTITUTLO,2009,2012,14.0,,
1,POSCG,POSTITUTLO,2010,2013,14.0,,
1,POSCG,POSTITUTLO,2011,2014,10.0,,
1,POSCG,POSTITUTLO,2012,2015,4.0,,
1,POSCG,POSTITUTLO,2013,2016,15.0,,
1,POSCG,POSTITUTLO,2014,2017,7.0,,
1,POSCG,POSTITUTLO,2015,2018,6.0,5.0,0.45454545454545453
1,POSCG,POSTITUTLO,2016,2019,13.0,,
1,POSCG,POSTITUTLO,2017,2020,11.0,2.0,0.15384615384615385
1,POSCG,POSTITUTLO,2018,2021,12.0,3.0,0.2
1,POSCG,POSTITUTLO,2019,2022,13.0,3.0,0.1875
1,POSCG,POSTITUTLO,2020,2023,6.0,11.0,0.6470588235294118
1,POSCG,POSTITUTLO,2021,2024,12.0,4.0,0.25
1,POSCG,POSTITUTLO,2022,2025,5.0,2.0,0.2857142857142857
1,POSCG,POSTITUTLO,2023,2026,17.0,,
1,POSCG,POSTITUTLO,2024,2027,7.0,,
1,POSCG,POSTITUTLO,2025,2028,4.0,,
1,POSCGE,POSTITUTLO,2016,2017,10.0,,
1,POSCGE,POSTITUTLO,2022,2522,,3.0,
1,POSCI,POSTITUTLO,2008,2009,27.0,,
1,POSCI,POSTITUTLO,2009,2010,9.0,,
1,POSCI,POSTITUTLO,2010,2011,8.0,,
1,POSCI,POSTITUTLO,2011,2012,5.0,,
1,POSCI,POSTITUTLO,2012,2013,13.0,,
1,POSCI,POSTITUTLO,2013,2014,10.0,,
1,POSCI,POSTITUTLO,2014,2015,18.0,,
1,POSCI,POSTITUTLO,2015,2016,11.0,,
1,POSCI,POSTITUTLO,2018,2019,5.0,,
1,POSCI,POSTITUTLO,2019,2519,3.0,1.0,0.25
1,POSDI,POSTITUTLO,2019,2519,3.0,2.0,0.4
1,POSEBP,POSTITUTLO,2009,2011,1.0,,
1,POSEBP,POSTITUTLO,2011,2013,1.0,,
1,POSEBP,POSTITUTLO,2017,2019,1.0,,
1,POSEBP,POSTITUTLO,2019,2021,1.0,,
1,POSECP,POSTITUTLO,2016,2019,1.0,,
1,POSECP,POSTITUTLO,2017,2020,2.0,,
1,POSECP,POSTITUTLO,2018,2021,1.0,1.0,0.5
1,POSECP,POSTITUTLO,2019,2022,,4.0,
1,POSECP,POSTITUTLO,2020,2023,,4.0,
1,POSECP,POSTITUTLO,2023,2523,3.0,,
1,POSECP,POSTITUTLO,2024,2524,1.0,,
1,POSEDV,POSTITUTLO,2013,2016,4.0,,
1,POSEDV,POSTITUTLO,2015,2018,,4.0,
1,POSEDV,POSTITUTLO,2016,2019,4.0,,
1,POSEDV,POSTITUTLO,2017,2020,3.0,3.0,0.5
1,POSEDV,POSTITUTLO,2018,2021,3.0,4.0,0.5714285714285714
1,POSEDV,POSTITUTLO,2019,2022,1.0,6.0,0.8571428571428571
1,POSEDV,POSTITUTLO,2020,2023,1.0,3.0,0.75
1,POSEDV,POSTITUTLO,2021,2024,1.0,,
1,POSEDV,POSTITUTLO,2021,2521,,6.0,
1,POSEDV,POSTITUTLO,2022,2522,,2.0,
1,POSEDV,POSTITUTLO,2023,2026,4.0,,
1,POSEDV,POSTITUTLO,2023,2523,3.0,,
1,POSEDV,POSTITUTLO,2024,2524,2.0,,
1,POSEDV,POSTITUTLO,2025,2525,2.0,,
1,POSEI,POSTITUTLO,2007,2009,37.0,,
1,POSEI,POSTITUTLO,2008,2010,35.0,,
1,POSEI,POSTITUTLO,2009,2011,37.0,,
1,POSEI,POSTITUTLO,2010,2012,20.0,,
1,POSEI,POSTITUTLO,2011,2013,25.0,,
1,POSEI,POSTITUTLO,2012,2014,29.0,,
1,POSEI,POSTITUTLO,2013,2015,4.0,,
1,POSEI,POSTITUTLO,2014,2016,13.0,,
1,POSEI,POSTITUTLO,2015,2017,10.0,,
1,POSEI,POSTITUTLO,2016,2018,14.0,,
1,POSEI,POSTITUTLO,2017,2019,5.0,,
1,POSEMC,POSTITUTLO,2010,2012,6.0,,
1,POSEMI,POSTITUTLO,2007,2010,15.0,,
1,POSEMI,POSTITUTLO,2008,2011,5.0,,
1,POSEMI,POSTITUTLO,2009,2012,8.0,,
1,POSEMI,POSTITUTLO,2010,2013,9.0,,
1,POSEMI,POSTITUTLO,2011,2014,8.0,,
1,POSEMI,POSTITUTLO,2012,2015,5.0,,
1,POSEMI,POSTITUTLO,2013,2016,14.0,,
1,POSEMI,POSTITUTLO,2014,2017,14.0,,
1,POSEMI,POSTITUTLO,2015,2018,7.0,13.0,0.65
1,POSEMI,POSTITUTLO,2016,2019,18.0,,
1,POSEMI,POSTITUTLO,2017,2020,6.0,5.0,0.45454545454545453
1,POSEMI,POSTITUTLO,2018,2021,17.0,8.0,0.32
1,POSEMI,POSTITUTLO,2019,2022,6.0,12.0,0.6666666666666666
1,POSEMI,POSTITUTLO,2020,2023,7.0,12.0,0.631578947368421
1,POSEMI,POSTITUTLO,2021,2024,7.0,1.0,0.125
1,POSEMI,POSTITUTLO,2021,2521,1.0,17.0,0.9444444444444444
1,POSEMI,POSTITUTLO,2022,2025,1.0,,
1,POSEMI,POSTITUTLO,2022,2522,3.0,6.0,0.6666666666666666
1,POSEMI,POSTITUTLO,2023,2026,3.0,,
1,POSEMI,POSTITUTLO,2023,2523,23.0,,
1,POSEMI,POSTITUTLO,2024,2524,9.0,,
1,POSEMI,POSTITUTLO,2025,2525,4.0,,
1,POSEMIIA,POSTITUTLO,2014,2018,1.0,,
1,POSEMIIA,POSTITUTLO,2016,2020,1.0,,
1,POSEMIIA,POSTITUTLO,2017,2021,1.0,,
1,POSEMP,POSTITUTLO,2008,2009,40.0,,
1,POSEMP,POSTITUTLO,2011,2012,38.0,,
1,POSEMP,POSTITUTLO,2012,2013,53.0,,
1,POSEMP,POSTITUTLO,2014,2015,18.0,1.0,0.05263157894736842
1,POSENP,POSTITUTLO,2010,2013,1.0,,
1,POSENP,POSTITUTLO,2011,2014,1.0,,
1,POSENP,POSTITUTLO,2012,2015,3.0,,
1,POSENP,POSTITUTLO,2013,2016,4.0,,
1,POSENP,POSTITUTLO,2014,2017,3.0,,
1,POSENP,POSTITUTLO,2015,2018,,4.0,
1,POSENP,POSTITUTLO,2016,2019,4.0,,
1,POSENP,POSTITUTLO,2017,2020,2.0,2.0,0.5
1,POSENP,POSTITUTLO,2018,2021,1.0,,
1,POSENP,POSTITUTLO,2019,2022,,4.0,
1,POSENP,POSTITUTLO,2020,2023,2.0,2.0,0.5
1,POSENP,POSTITUTLO,2021,2521,1.0,3.0,0.75
1,POSENP,POSTITUTLO,2022,2522,1.0,1.0,0.5
1,POSENP,POSTITUTLO,2023,2523,5.0,,
1,POSENP,POSTITUTLO,2024,2524,2.0,,
1,POSENP,POSTITUTLO,2025,2525,2.0,,
1,POSEPI,POSTITUTLO,2007,2010,13.0,,
1,POSEPI,POSTITUTLO,2008,2011,4.0,,
1,POSEPI,POSTITUTLO,2009,2012,6.0,,
1,POSEPI,POSTITUTLO,2010,2013,5.0,,
1,POSEPI,POSTITUTLO,2011,2014,7.0,,
1,POSEPI,POSTITUTLO,2012,2015,7.0,,
1,POSEPI,POSTITUTLO,2013,2016,8.0,,
1,POSEPI,POSTITUTLO,2014,2017,7.0,,
1,POSEPI,POSTITUTLO,2015,2018,,9.0,
1,POSEPI,POSTITUTLO,2016,2019,8.0,,
1,POSEPI,POSTITUTLO,2017,2020,5.0,1.0,0.16666666666666666
1,POSEPI,POSTITUTLO,2018,2021,6.0,4.0,0.4
1,POSEPI,POSTITUTLO,2019,2022,3.0,7.0,0.7
1,POSEPI,POSTITUTLO,2020,2023,1.0,8.0,0.8888888888888888
1,POSEPI,POSTITUTLO,2021,2521,1.0,9.0,0.9
1,POSEPI,POSTITUTLO,2022,2522,,3.0,
1,POSEPI,POSTITUTLO,2023,2523,7.0,,
1,POSEPI,POSTITUTLO,2024,2524,6.0,,
1,POSEPI,POSTITUTLO,2025,2525,2.0,,
1,POSEPR,POSTITUTLO,2007,2009,34.0,,
1,POSEPR,POSTITUTLO,2008,2010,27.0,,
1,POSEPR,POSTITUTLO,2009,2011,30.0,,
1,POSEPR,POSTITUTLO,2010,2012,20.0,,
1,POSEPR,POSTITUTLO,2011,2013,25.0,,
1,POSEPR,POSTITUTLO,2012,2014,12.0,,
1,POSEPR,POSTITUTLO,2013,2015,9.0,,
1,POSEPR,POSTITUTLO,2014,2016,11.0,,
1,POSEPR,POSTITUTLO,2015,2017,8.0,,
1,POSESPI,POSTITUTLO,2014,2014,1.0,,
1,POSET,POSTITUTLO,2008,2009,12.0,,
1,POSET,POSTITUTLO,2009,2010,18.0,,
1,POSET,POSTITUTLO,2010,2011,24.0,,
1,POSET,POSTITUTLO,2011,2012,8.0,,
1,POSET,POSTITUTLO,2012,2013,4.0,,
1,POSET,POSTITUTLO,2014,2015,10.0,,
1,POSET,POSTITUTLO,2015,2016,7.0,,
1,POSGC,POSTITUTLO,2016,2017,36.0,,
1,POSGC,POSTITUTLO,2017,2018,29.0,,
1,POSGC,POSTITUTLO,2018,2019,24.0,,
1,POSGC,POSTITUTLO,2019,2020,21.0,7.0,0.25
1,POSGEO,POSTITUTLO,2007,2008,27.0,,
1,POSGEO,POSTITUTLO,2008,2009,22.0,,
1,POSGEO,POSTITUTLO,2009,2010,20.0,,
1,POSGER,POSTITUTLO,2007,2011,2.0,,
1,POSGER,POSTITUTLO,2014,2018,3.0,3.0,0.5
1,POSGER,POSTITUTLO,2015,2019,8.0,,
1,POSGER,POSTITUTLO,2016,2020,3.0,5.0,0.625
1,POSGER,POSTITUTLO,2017,2021,4.0,3.0,0.42857142857142855
1,POSGER,POSTITUTLO,2018,2022,1.0,7.0,0.875
1,POSGER,POSTITUTLO,2019,2023,2.0,3.0,0.6
1,POSGER,POSTITUTLO,2020,2024,2.0,6.0,0.75
1,POSGER,POSTITUTLO,2021,2025,4.0,7.0,0.6363636363636364
1,POSGER,POSTITUTLO,2022,2026,2.0,,
1,POSGER,POSTITUTLO,2023,2027,9.0,,
1,POSGER,POSTITUTLO,2024,2524,4.0,,
1,POSGER,POSTITUTLO,2025,2525,5.0,,
1,POSGO,POSTITUTLO,2007,2010,8.0,,
1,POSGO,POSTITUTLO,2008,2011,4.0,,
1,POSGO,POSTITUTLO,2009,2012,4.0,,
1,POSGO,POSTITUTLO,2010,2013,3.0,,
1,POSGO,POSTITUTLO,2011,2014,2.0,,
1,POSGO,POSTITUTLO,2013,2016,3.0,,
1,POSGO,POSTITUTLO,2014,2017,2.0,,
1,POSGO,POSTITUTLO,2015,2018,1.0,3.0,0.75
1,POSGO,POSTITUTLO,2016,2019,4.0,,
1,POSGO,POSTITUTLO,2017,2020,2.0,,
