ANHO_ING,sexo,CODIGO_CARRERA_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_4_n,ret_1,ret_2,ret_3,ret_4,NIVEL_GLOBAL
2020,F,MAGFC,1,1.0,,,,1.0,,,,MAGISTER
2020,F,MAGFIN,1,1.0,1.0,1.0,,1.0,1.0,1.0,,MAGISTER
2020,F,MAGGP,4,4.0,3.0,2.0,,1.0,0.75,0.5,,MAGISTER
2020,F,MAGHI,3,3.0,3.0,,,1.0,1.0,,,MAGISTER
2020,F,MAGII,2,2.0,,,,1.0,,,,MAGISTER
2020,F,MAGIT,3,3.0,3.0,,,1.0,1.0,,,MAGISTER
2020,F,MAGLG,5,4.0,4.0,,1.0,0.8,0.8,,0.2,MAGISTER
2020,F,MAGLI,2,2.0,2.0,,1.0,1.0,1.0,,0.5,MAGISTER
2020,F,MAGMA,4,3.0,1.0,,,0.75,0.25,,,MAGISTER
2020,F,MAGMARK,20,18.0,16.0,,,0.9,0.8,,,MAGISTER
2020,F,MAGPED,3,3.0,,,,1.0,,,,MAGISTER
2020,F,MAGPGT,3,3.0,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,MAGISTER
2020,F,MAGQUI,2,2.0,1.0,1.0,,1.0,0.5,0.5,,MAGISTER
2020,F,MAGSGI,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2020,F,MAGTA,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2020,F,MED,49,43.0,43.0,41.0,39.0,0.8775510204081632,0.8775510204081632,0.8367346938775511,0.7959183673469388,PREGRADO
2020,F,MIDA,5,5.0,,,,1.0,,,,MAGISTER
2020,F,OBP,61,55.0,49.0,49.0,44.0,0.9016393442622951,0.8032786885245902,0.8032786885245902,0.7213114754098361,PREGRADO
2020,F,PEDCAST,47,40.0,37.0,36.0,34.0,0.851063829787234,0.7872340425531915,0.7659574468085106,0.723404255319149,PREGRADO
2020,F,PEDEDFIS,12,11.0,8.0,8.0,7.0,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.5833333333333334,PREGRADO
2020,F,PEDEGB,35,31.0,29.0,27.0,27.0,0.8857142857142857,0.8285714285714286,0.7714285714285715,0.7714285714285715,PREGRADO
2020,F,PEDFILOS,12,8.0,6.0,4.0,3.0,0.6666666666666666,0.5,0.3333333333333333,0.25,PREGRADO
2020,F,PEDFISMAT,27,26.0,21.0,22.0,22.0,0.9629629629629629,0.7777777777777778,0.8148148148148148,0.8148148148148148,PREGRADO
2020,F,PEDHS,31,28.0,28.0,26.0,24.0,0.9032258064516129,0.9032258064516129,0.8387096774193549,0.7741935483870968,PREGRADO
2020,F,PEDINGLES,51,45.0,45.0,41.0,40.0,0.8823529411764706,0.8823529411764706,0.803921568627451,0.7843137254901961,PREGRADO
2020,F,PEDMATCOMP,29,23.0,19.0,19.0,17.0,0.7931034482758621,0.6551724137931034,0.6551724137931034,0.5862068965517241,PREGRADO
2020,F,PEDQUIMBIO,25,17.0,14.0,14.0,12.0,0.68,0.56,0.56,0.48,PREGRADO
2020,F,PEP,7,7.0,,,,1.0,,,,PREGRADO
2020,F,PER,68,60.0,56.0,49.0,45.0,0.8823529411764706,0.8235294117647058,0.7205882352941176,0.6617647058823529,PREGRADO
2020,F,POSAN,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,F,POSCG,5,4.0,4.0,1.0,,0.8,0.8,0.2,,POSTITUTLO
2020,F,POSECP,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,F,POSEDV,3,3.0,3.0,1.0,,1.0,1.0,0.3333333333333333,,POSTITUTLO
2020,F,POSEMI,8,7.0,7.0,3.0,,0.875,0.875,0.375,,POSTITUTLO
2020,F,POSENP,2,2.0,2.0,1.0,,1.0,1.0,0.5,,POSTITUTLO
2020,F,POSEPI,7,7.0,7.0,1.0,,1.0,1.0,0.14285714285714285,,POSTITUTLO
2020,F,POSGER,6,6.0,6.0,6.0,1.0,1.0,1.0,1.0,0.16666666666666666,POSTITUTLO
2020,F,POSGO,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2020,F,POSIMH,1,,,,,,,,,POSTITUTLO
2020,F,POSMDAF,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2020,F,POSMIIA,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2020,F,POSMU,6,3.0,3.0,,,0.5,0.5,,,POSTITUTLO
2020,F,POSNEU,3,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,POSTITUTLO
2020,F,POSNEUC,2,2.0,2.0,2.0,,1.0,1.0,1.0,,POSTITUTLO
2020,F,POSOPT,1,,,,,,,,,POSTITUTLO
2020,F,POSORTI,5,5.0,4.0,,,1.0,0.8,,,POSTITUTLO
2020,F,POSPA,10,10.0,9.0,,,1.0,0.9,,,POSTITUTLO
2020,F,POSPED,5,5.0,4.0,,,1.0,0.8,,,POSTITUTLO
2020,F,POSREI,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2020,F,POSTROR,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2020,F,PRE,14,14.0,14.0,,,1.0,1.0,,,PREGRADO
2020,F,PSI,89,77.0,77.0,77.0,75.0,0.8651685393258427,0.8651685393258427,0.8651685393258427,0.8426966292134831,PREGRADO
2020,F,PUB,44,42.0,40.0,35.0,35.0,0.9545454545454546,0.9090909090909091,0.7954545454545454,0.7954545454545454,PREGRADO
2020,F,QYF,45,42.0,38.0,36.0,35.0,0.9333333333333333,0.8444444444444444,0.8,0.7777777777777778,PREGRADO
2020,F,TAI,6,5.0,4.0,3.0,,0.8333333333333334,0.6666666666666666,0.5,,PREGRADO
2020,F,TAP,22,18.0,15.0,7.0,2.0,0.8181818181818182,0.6818181818181818,0.3181818181818182,0.09090909090909091,PREGRADO
2020,F,TCI,8,5.0,4.0,,,0.625,0.5,,,PREGRADO
2020,F,TCO,2,,,,,,,,,PREGRADO
2020,F,TDI,9,7.0,7.0,3.0,,0.7777777777777778,0.7777777777777778,0.3333333333333333,,PREGRADO
2020,F,TEA,12,11.0,8.0,7.0,1.0,0.9166666666666666,0.6666666666666666,0.5833333333333334,0.08333333333333333,PREGRADO
2020,F,TEC,3,3.0,2.0,,,1.0,0.6666666666666666,,,PREGRADO
2020,F,TEO,46,44.0,40.0,40.0,40.0,0.9565217391304348,0.8695652173913043,0.8695652173913043,0.8695652173913043,PREGRADO
2020,F,TMI,1,1.0,1.0,1.0,,1.0,1.0,1.0,,PREGRADO
2020,F,TQF,32,26.0,22.0,6.0,3.0,0.8125,0.6875,0.1875,0.09375,PREGRADO
2020,F,TRD,35,32.0,1.0,,,0.9142857142857143,0.02857142857142857,,,PREGRADO
2020,F,TUI,6,5.0,,,,0.8333333333333334,,,,PREGRADO
2020,M,ADMPUB,66,61.0,61.0,57.0,56.0,0.9242424242424242,0.9242424242424242,0.8636363636363636,0.8484848484848485,PREGRADO
2020,M,ARQ,47,44.0,41.0,40.0,38.0,0.9361702127659575,0.8723404255319149,0.851063829787234,0.8085106382978723,PREGRADO
2020,M,BACHI,65,43.0,6.0,2.0,,0.6615384615384615,0.09230769230769231,0.03076923076923077,,PREGRADO
2020,M,CCIV,33,26.0,23.0,18.0,6.0,0.7878787878787878,0.696969696969697,0.5454545454545454,0.18181818181818182,PREGRADO
2020,M,CONTA,112,100.0,94.0,90.0,83.0,0.8928571428571429,0.8392857142857143,0.8035714285714286,0.7410714285714286,PREGRADO
2020,M,DCOMV,15,13.0,9.0,9.0,8.0,0.8666666666666667,0.6,0.6,0.5333333333333333,PREGRADO
2020,M,DERECHO,61,52.0,45.0,40.0,31.0,0.8524590163934426,0.7377049180327869,0.6557377049180327,0.5081967213114754,PREGRADO
2020,M,DIPAFSP,34,,,,,,,,,DIPLOMADO
2020,M,DIPAGR,9,,,,,,,,,DIPLOMADO
2020,M,DIPAN,4,,,,,,,,,DIPLOMADO
2020,M,DIPAOC,8,,,,,,,,,DIPLOMADO
2020,M,DIPAPR,43,,,,,,,,,DIPLOMADO
2020,M,DIPCAIS,2,,,,,,,,,DIPLOMADO
2020,M,DIPCGE,8,,,,,,,,,DIPLOMADO
2020,M,DIPCOM,2,,,,,,,,,DIPLOMADO
2020,M,DIPCOR,4,,,,,,,,,DIPLOMADO
2020,M,DIPCSE,1,,,,,,,,,DIPLOMADO
2020,M,DIPDCOS,32,,,,,,,,,DIPLOMADO
2020,M,DIPDE,8,,,,,,,,,DIPLOMADO
2020,M,DIPDEL,73,,,,,,,,,DIPLOMADO
2020,M,DIPDHG,75,,,,,,,,,DIPLOMADO
2020,M,DIPDIES,11,,,,,,,,,DIPLOMADO
2020,M,DIPDU,3,,,,,,,,,DIPLOMADO
2020,M,DIPEAI,15,,,,,,,,,DIPLOMADO
2020,M,DIPEDSC,12,,,,,,,,,DIPLOMADO
2020,M,DIPEESCL,6,,,,,,,,,DIPLOMADO
2020,M,DIPEG,3,,,,,,,,,DIPLOMADO
2020,M,DIPEGAM,14,,,,,,,,,DIPLOMADO
2020,M,DIPEGCO,3,,,,,,,,,DIPLOMADO
2020,M,DIPEHID,16,,,,,,,,,DIPLOMADO
2020,M,DIPENAF,9,,,,,,,,,DIPLOMADO
2020,M,DIPEPR,1,,,,,,,,,DIPLOMADO
2020,M,DIPERGE,32,,,,,,,,,DIPLOMADO
2020,M,DIPESES,13,,,,,,,,,DIPLOMADO
2020,M,DIPETPM,23,,,,,,,,,DIPLOMADO
2020,M,DIPFCD,10,,,,,,,,,DIPLOMADO
2020,M,DIPFCMF,9,,,,,,,,,DIPLOMADO
2020,M,DIPFTO,1,,,,,,,,,DIPLOMADO
2020,M,DIPGA,10,,,,,,,,,DIPLOMADO
2020,M,DIPGCAC,13,,,,,,,,,DIPLOMADO
2020,M,DIPGF,10,,,,,,,,,DIPLOMADO
2020,M,DIPGFIN,8,,,,,,,,,DIPLOMADO
2020,M,DIPGLGM,3,,,,,,,,,DIPLOMADO
2020,M,DIPGLPD,10,,,,,,,,,DIPLOMADO
2020,M,DIPGRH,2,,,,,,,,,DIPLOMADO
2020,M,DIPGSA,3,,,,,,,,,DIPLOMADO
2020,M,DIPGSSO,3,,,,,,,,,DIPLOMADO
2020,M,DIPIEA,14,,,,,,,,,DIPLOMADO
2020,M,DIPIEDF,15,,,,,,,,,DIPLOMADO
2020,M,DIPIMF,8,,,,,,,,,DIPLOMADO
2020,M,DIPISGD,29,,,,,,,,,DIPLOMADO
2020,M,DIPITSO,16,,,,,,,,,DIPLOMADO
2020,M,DIPLI,11,,,,,,,,,DIPLOMADO
2020,M,DIPLIJ,3,,,,,,,,,DIPLOMADO
2020,M,DIPMAD,5,,,,,,,,,DIPLOMADO
2020,M,DIPMCOM,14,,,,,,,,,DIPLOMADO
2020,M,DIPMGCS,1,,,,,,,,,DIPLOMADO
2020,M,DIPMIG,7,,,,,,,,,DIPLOMADO
2020,M,DIPMME,1,,,,,,,,,DIPLOMADO
2020,M,DIPNAH,22,,,,,,,,,DIPLOMADO
2020,M,DIPNICP,29,,,,,,,,,DIPLOMADO
2020,M,DIPOSEP,34,,,,,,,,,DIPLOMADO
2020,M,DIPOTRC,8,,,,,,,,,DIPLOMADO
2020,M,DIPPCCD,10,,,,,,,,,DIPLOMADO
2020,M,DIPPDT,16,,,,,,,,,DIPLOMADO
2020,M,DIPPGG,8,,,,,,,,,DIPLOMADO
2020,M,DIPPGT,23,,,,,,,,,DIPLOMADO
2020,M,DIPPM,7,,,,,,,,,DIPLOMADO
2020,M,DIPRMEE,22,,,,,,,,,DIPLOMADO
2020,M,DIPSMPM,8,,,,,,,,,DIPLOMADO
2020,M,DIPTMEH,6,,,,,,,,,DIPLOMADO
2020,M,DIPVGRS,1,,,,,,,,,DIPLOMADO
2020,M,DOCBIO,6,5.0,4.0,4.0,4.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,DOCTORADO
2020,M,DOCCSALIM,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,DOCTORADO
2020,M,DOCCSFIS,3,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,DOCTORADO
2020,M,DOCCSING,11,10.0,9.0,9.0,8.0,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.7272727272727273,DOCTORADO
2020,M,DOCCSMAT,2,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,DOCTORADO
2020,M,DOCESTAM,8,8.0,8.0,8.0,5.0,1.0,1.0,1.0,0.625,DOCTORADO
2020,M,DOCHIST,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,DOCTORADO
2020,M,DOCMICROBIO,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2020,M,DOCNEUROC,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,DOCTORADO
2020,M,DOCQUIM,3,3.0,3.0,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,DOCTORADO
2020,M,ENF,13,11.0,10.0,10.0,10.0,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7692307692307693,PREGRADO
2020,M,HCS,15,7.0,6.0,5.0,3.0,0.4666666666666667,0.4,0.3333333333333333,0.2,PREGRADO
2020,M,ICAMB,22,17.0,16.0,14.0,13.0,0.7727272727272727,0.7272727272727273,0.6363636363636364,0.5909090909090909,PREGRADO
2020,M,ICBIO,28,21.0,18.0,12.0,11.0,0.75,0.6428571428571429,0.42857142857142855,0.39285714285714285,PREGRADO
2020,M,ICBIOM,24,22.0,19.0,19.0,17.0,0.9166666666666666,0.7916666666666666,0.7916666666666666,0.7083333333333334,PREGRADO
2020,M,ICELEC,163,150.0,130.0,92.0,69.0,0.9202453987730062,0.7975460122699386,0.5644171779141104,0.4233128834355828,PREGRADO
2020,M,ICGEOG,20,17.0,14.0,10.0,7.0,0.85,0.7,0.5,0.35,PREGRADO
2020,M,ICIND,153,138.0,118.0,92.0,76.0,0.9019607843137255,0.7712418300653595,0.6013071895424836,0.49673202614379086,PREGRADO
2020,M,ICINF,101,90.0,72.0,46.0,30.0,0.8910891089108911,0.7128712871287128,0.45544554455445546,0.297029702970297,PREGRADO
2020,M,ICMEC,99,85.0,71.0,52.0,36.0,0.8585858585858586,0.7171717171717171,0.5252525252525253,0.36363636363636365,PREGRADO
2020,M,ICMECAT,57,54.0,48.0,34.0,30.0,0.9473684210526315,0.8421052631578947,0.5964912280701754,0.5263157894736842,PREGRADO
2020,M,ICMET,58,47.0,40.0,27.0,19.0,0.8103448275862069,0.6896551724137931,0.46551724137931033,0.3275862068965517,PREGRADO
2020,M,ICMIN,75,71.0,64.0,49.0,32.0,0.9466666666666667,0.8533333333333334,0.6533333333333333,0.4266666666666667,PREGRADO
2020,M,ICOBR,96,83.0,76.0,63.0,42.0,0.8645833333333334,0.7916666666666666,0.65625,0.4375,PREGRADO
2020,M,ICQUIM,38,35.0,34.0,22.0,21.0,0.9210526315789473,0.8947368421052632,0.5789473684210527,0.5526315789473685,PREGRADO
2020,M,ICTEL,29,24.0,20.0,12.0,10.0,0.8275862068965517,0.6896551724137931,0.41379310344827586,0.3448275862068966,PREGRADO
2020,M,IEAMB,7,5.0,5.0,3.0,1.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.14285714285714285,PREGRADO
2020,M,IECLIM,6,4.0,4.0,4.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,PREGRADO
2020,M,IEELEC,172,149.0,97.0,85.0,58.0,0.8662790697674418,0.563953488372093,0.4941860465116279,0.3372093023255814,PREGRADO
2020,M,IEGEOM,20,14.0,12.0,9.0,5.0,0.7,0.6,0.45,0.25,PREGRADO
2020,M,IEIND,97,83.0,70.0,58.0,21.0,0.8556701030927835,0.7216494845360825,0.5979381443298969,0.21649484536082475,PREGRADO
2020,M,IEINF,72,63.0,50.0,35.0,28.0,0.875,0.6944444444444444,0.4861111111111111,0.3888888888888889,PREGRADO
2020,M,IEMEC,63,52.0,44.0,32.0,19.0,0.8253968253968254,0.6984126984126984,0.5079365079365079,0.30158730158730157,PREGRADO
2020,M,IEMET,15,8.0,7.0,5.0,4.0,0.5333333333333333,0.4666666666666667,0.3333333333333333,0.26666666666666666,PREGRADO
2020,M,IEMIN,37,29.0,22.0,14.0,11.0,0.7837837837837838,0.5945945945945946,0.3783783783783784,0.2972972972972973,PREGRADO
2020,M,IEQUIM,29,25.0,19.0,15.0,13.0,0.8620689655172413,0.6551724137931034,0.5172413793103449,0.4482758620689655,PREGRADO
2020,M,INGAGRO,20,15.0,15.0,15.0,15.0,0.75,0.75,0.75,0.75,PREGRADO
2020,M,INGAL,11,10.0,9.0,9.0,8.0,0.9090909090909091,0.8181818181818182,0.8181818181818182,0.7272727272727273,PREGRADO
2020,M,INGCO,240,216.0,197.0,173.0,153.0,0.9,0.8208333333333333,0.7208333333333333,0.6375,PREGRADO
2020,M,INGEST,24,17.0,15.0,11.0,8.0,0.7083333333333334,0.625,0.4583333333333333,0.3333333333333333,PREGRADO
2020,M,INGFI,39,33.0,30.0,23.0,18.0,0.8461538461538461,0.7692307692307693,0.5897435897435898,0.46153846153846156,PREGRADO
2020,M,INGMA,36,30.0,26.0,21.0,18.0,0.8333333333333334,0.7222222222222222,0.5833333333333334,0.5,PREGRADO
2020,M,KINE,17,15.0,13.0,13.0,13.0,0.8823529411764706,0.7647058823529411,0.7647058823529411,0.7647058823529411,PREGRADO
2020,M,LAT,13,12.0,10.0,9.0,7.0,0.9230769230769231,0.7692307692307693,0.6923076923076923,0.5384615384615384,PREGRADO
2020,M,LCC,33,29.0,24.0,22.0,22.0,0.8787878787878788,0.7272727272727273,0.6666666666666666,0.6666666666666666,PREGRADO
2020,M,LEB,22,19.0,15.0,14.0,14.0,0.8636363636363636,0.6818181818181818,0.6363636363636364,0.6363636363636364,PREGRADO
2020,M,LEE,13,12.0,12.0,12.0,12.0,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,PREGRADO
2020,M,LICAFENDEP,27,22.0,19.0,18.0,17.0,0.8148148148148148,0.7037037037037037,0.6666666666666666,0.6296296296296297,PREGRADO
2020,M,LICAFTERAP,13,9.0,7.0,7.0,7.0,0.6923076923076923,0.5384615384615384,0.5384615384615384,0.5384615384615384,PREGRADO
2020,M,LQC,15,13.0,12.0,12.0,9.0,0.8666666666666667,0.8,0.8,0.6,PREGRADO
2020,M,MAGADE,78,78.0,42.0,9.0,6.0,1.0,0.5384615384615384,0.11538461538461539,0.07692307692307693,MAGISTER
2020,M,MAGAP,4,4.0,3.0,,,1.0,0.75,,,MAGISTER
2020,M,MAGARH,1,1.0,1.0,1.0,,1.0,1.0,1.0,,MAGISTER
2020,M,MAGCA,7,5.0,,1.0,1.0,0.7142857142857143,,0.14285714285714285,0.14285714285714285,MAGISTER
2020,M,MAGCC,5,4.0,1.0,,,0.8,0.2,,,MAGISTER
2020,M,MAGCDI,44,41.0,24.0,7.0,1.0,0.9318181818181818,0.5454545454545454,0.1590909090909091,0.022727272727272728,MAGISTER
2020,M,MAGCE,5,4.0,2.0,1.0,,0.8,0.4,0.2,,MAGISTER
2020,M,MAGCM,4,2.0,2.0,,,0.5,0.5,,,MAGISTER
2020,M,MAGCS,2,2.0,2.0,1.0,,1.0,1.0,0.5,,MAGISTER
2020,M,MAGCSF,4,4.0,2.0,1.0,,1.0,0.5,0.25,,MAGISTER
2020,M,MAGEDM,3,2.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,MAGISTER
2020,M,MAGEDU,6,6.0,,,,1.0,,,,MAGISTER
2020,M,MAGEF,26,20.0,7.0,1.0,,0.7692307692307693,0.2692307692307692,0.038461538461538464,,MAGISTER
2020,M,MAGEI,6,5.0,5.0,,,0.8333333333333334,0.8333333333333334,,,MAGISTER
2020,M,MAGEII,11,11.0,10.0,2.0,2.0,1.0,0.9090909090909091,0.18181818181818182,0.18181818181818182,MAGISTER
2020,M,MAGFC,6,6.0,5.0,2.0,,1.0,0.8333333333333334,0.3333333333333333,,MAGISTER
2020,M,MAGFIN,3,3.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,,MAGISTER
2020,M,MAGGP,20,16.0,8.0,1.0,1.0,0.8,0.4,0.05,0.05,MAGISTER
2020,M,MAGHE,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2020,M,MAGHI,11,11.0,11.0,,,1.0,1.0,,,MAGISTER
2020,M,MAGIE,4,3.0,2.0,,,0.75,0.5,,,MAGISTER
2020,M,MAGII,8,6.0,1.0,,1.0,0.75,0.125,,0.125,MAGISTER
2020,M,MAGIT,8,7.0,2.0,,,0.875,0.25,,,MAGISTER
2020,M,MAGLG,4,2.0,1.0,,,0.5,0.25,,,MAGISTER
2020,M,MAGLI,1,1.0,,1.0,,1.0,,1.0,,MAGISTER
2020,M,MAGMA,2,2.0,,,,1.0,,,,MAGISTER
2020,M,MAGMARK,18,15.0,12.0,,,0.8333333333333334,0.6666666666666666,,,MAGISTER
2020,M,MAGPED,2,2.0,,1.0,,1.0,,0.5,,MAGISTER
2020,M,MAGPGT,4,4.0,4.0,2.0,1.0,1.0,1.0,0.5,0.25,MAGISTER
2020,M,MAGQUI,6,5.0,4.0,1.0,,0.8333333333333334,0.6666666666666666,0.16666666666666666,,MAGISTER
2020,M,MAGSGI,1,1.0,1.0,1.0,,1.0,1.0,1.0,,MAGISTER
2020,M,MAGTA,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2020,M,MED,24,22.0,21.0,21.0,20.0,0.9166666666666666,0.875,0.875,0.8333333333333334,PREGRADO
2020,M,MIDA,4,4.0,,1.0,,1.0,,0.25,,MAGISTER
2020,M,OBP,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,PREGRADO
2020,M,PEDCAST,14,14.0,12.0,12.0,12.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,PREGRADO
2020,M,PEDEDFIS,15,13.0,13.0,13.0,13.0,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,PREGRADO
2020,M,PEDEGB,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,PREGRADO
2020,M,PEDFILOS,10,8.0,6.0,6.0,6.0,0.8,0.6,0.6,0.6,PREGRADO
2020,M,PEDFISMAT,27,16.0,14.0,14.0,14.0,0.5925925925925926,0.5185185185185185,0.5185185185185185,0.5185185185185185,PREGRADO
2020,M,PEDHS,28,24.0,21.0,19.0,17.0,0.8571428571428571,0.75,0.6785714285714286,0.6071428571428571,PREGRADO
2020,M,PEDINGLES,11,8.0,8.0,7.0,6.0,0.7272727272727273,0.7272727272727273,0.6363636363636364,0.5454545454545454,PREGRADO
2020,M,PEDMATCOMP,34,28.0,25.0,24.0,22.0,0.8235294117647058,0.7352941176470589,0.7058823529411765,0.6470588235294118,PREGRADO
2020,M,PEDQUIMBIO,17,13.0,13.0,12.0,10.0,0.7647058823529411,0.7647058823529411,0.7058823529411765,0.5882352941176471,PREGRADO
2020,M,PEP,9,7.0,,1.0,,0.7777777777777778,,0.1111111111111111,,PREGRADO
2020,M,PER,38,34.0,25.0,17.0,15.0,0.8947368421052632,0.6578947368421053,0.4473684210526316,0.39473684210526316,PREGRADO
2020,M,POSAN,6,4.0,4.0,,,0.6666666666666666,0.6666666666666666,,,POSTITUTLO
2020,M,POSAPA,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSCG,12,11.0,9.0,3.0,,0.9166666666666666,0.75,0.25,,POSTITUTLO
2020,M,POSECP,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSEDV,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSEMI,11,10.0,9.0,5.0,,0.9090909090909091,0.8181818181818182,0.45454545454545453,,POSTITUTLO
2020,M,POSENP,2,2.0,2.0,1.0,,1.0,1.0,0.5,,POSTITUTLO
2020,M,POSEPI,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSGER,2,1.0,1.0,1.0,,0.5,0.5,0.5,,POSTITUTLO
2020,M,POSGO,2,2.0,1.0,,,1.0,0.5,,,POSTITUTLO
2020,M,POSIA,1,1.0,,,,1.0,,,,POSTITUTLO
2020,M,POSIMH,4,,,,,,,,,POSTITUTLO
2020,M,POSMDAF,3,3.0,3.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSMF,2,2.0,2.0,1.0,,1.0,1.0,0.5,,POSTITUTLO
2020,M,POSMIIA,4,2.0,2.0,2.0,,0.5,0.5,0.5,,POSTITUTLO
2020,M,POSMU,4,2.0,2.0,,,0.5,0.5,,,POSTITUTLO
2020,M,POSNEU,4,4.0,4.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSNEUC,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2020,M,POSOFT,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSOPT,2,,,,,,,,,POSTITUTLO
2020,M,POSORTI,4,4.0,3.0,,,1.0,0.75,,,POSTITUTLO
2020,M,POSPA,11,11.0,11.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSPED,3,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,POSTITUTLO
2020,M,POSREI,2,2.0,2.0,,,1.0,1.0,,,POSTITUTLO
2020,M,POSTROR,13,11.0,10.0,2.0,,0.8461538461538461,0.7692307692307693,0.15384615384615385,,POSTITUTLO
2020,M,POSURO,5,5.0,5.0,1.0,,1.0,1.0,0.2,,POSTITUTLO
2020,M,PRE,19,19.0,18.0,,,1.0,0.9473684210526315,,,PREGRADO
2020,M,PSI,30,26.0,26.0,24.0,23.0,0.8666666666666667,0.8666666666666667,0.8,0.7666666666666667,PREGRADO
2020,M,PUB,36,31.0,31.0,30.0,30.0,0.8611111111111112,0.8611111111111112,0.8333333333333334,0.8333333333333334,PREGRADO
2020,M,QYF,33,32.0,30.0,27.0,25.0,0.9696969696969697,0.9090909090909091,0.8181818181818182,0.7575757575757576,PREGRADO
2020,M,TAI,38,31.0,23.0,10.0,4.0,0.8157894736842105,0.6052631578947368,0.2631578947368421,0.10526315789473684,PREGRADO
2020,M,TAP,7,6.0,5.0,4.0,1.0,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.14285714285714285,PREGRADO
2020,M,TCI,18,12.0,12.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.1111111111111111,0.05555555555555555,PREGRADO
2020,M,TCO,28,22.0,18.0,9.0,2.0,0.7857142857142857,0.6428571428571429,0.32142857142857145,0.07142857142857142,PREGRADO
2020,M,TDI,14,10.0,11.0,4.0,,0.7142857142857143,0.7857142857142857,0.2857142857142857,,PREGRADO
2020,M,TEA,10,7.0,7.0,6.0,3.0,0.7,0.7,0.6,0.3,PREGRADO
2020,M,TEC,33,25.0,24.0,11.0,3.0,0.7575757575757576,0.7272727272727273,0.3333333333333333,0.09090909090909091,PREGRADO
2020,M,TEO,9,8.0,8.0,7.0,7.0,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7777777777777778,PREGRADO
2020,M,TMI,20,14.0,14.0,12.0,2.0,0.7,0.7,0.6,0.1,PREGRADO
2020,M,TQF,12,12.0,10.0,5.0,2.0,1.0,0.8333333333333334,0.4166666666666667,0.16666666666666666,PREGRADO
2020,M,TRD,34,25.0,,,,0.7352941176470589,,,,PREGRADO
2020,M,TUI,21,15.0,7.0,2.0,1.0,0.7142857142857143,0.3333333333333333,0.09523809523809523,0.047619047619047616,PREGRADO
2020,N,PSI,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,PREGRADO
