ANHO_ING,sexo,CODIGO_CARRERA_x,SIES_x,coh,ret_1_n,ret_2_n,ret_3_n,ret_4_n,ret_1,ret_2,ret_3,ret_4,NIVEL_GLOBAL
2022,F,IEQUIM,I71S1C201J2V2,8,3.0,3.0,2.0,1.0,0.375,0.375,0.25,0.125,PREGRADO
2022,F,IEQUIM,I71S1C30J1V1,7,6.0,2.0,2.0,2.0,0.8571428571428571,0.2857142857142857,0.2857142857142857,0.2857142857142857,PREGRADO
2022,F,INGAGRO,I71S1C101J1V1,8,5.0,3.0,3.0,3.0,0.625,0.375,0.375,0.375,PREGRADO
2022,F,INGAL,I71S1C36J1V1,15,13.0,10.0,8.0,8.0,0.8666666666666667,0.6666666666666666,0.5333333333333333,0.5333333333333333,PREGRADO
2022,F,INGCO,I71S1C133J2V2,8,6.0,5.0,2.0,,0.75,0.625,0.25,,PREGRADO
2022,F,INGCO,I71S1C23J1V1,179,152.0,136.0,127.0,123.0,0.8491620111731844,0.7597765363128491,0.7094972067039106,0.6871508379888268,PREGRADO
2022,F,INGCO,I71S1C560J2V2,34,29.0,24.0,11.0,2.0,0.8529411764705882,0.7058823529411765,0.3235294117647059,0.058823529411764705,PREGRADO
2022,F,INGEST,I71S1C37J1V1,14,14.0,12.0,12.0,12.0,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,PREGRADO
2022,F,INGFI,I71S1C38J1V1,6,3.0,3.0,3.0,3.0,0.5,0.5,0.5,0.5,PREGRADO
2022,F,INGMA,I71S1C100J1V1,7,3.0,2.0,2.0,2.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,PREGRADO
2022,F,KINE,I71S1C549J1V1,31,26.0,25.0,25.0,25.0,0.8387096774193549,0.8064516129032258,0.8064516129032258,0.8064516129032258,PREGRADO
2022,F,LAT,I71S1C46J1V1,48,42.0,36.0,34.0,34.0,0.875,0.75,0.7083333333333334,0.7083333333333334,PREGRADO
2022,F,LCC,I71S1C39J1V1,9,5.0,5.0,3.0,3.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,PREGRADO
2022,F,LEB,I71S1C5J1V1,34,25.0,21.0,21.0,20.0,0.7352941176470589,0.6176470588235294,0.6176470588235294,0.5882352941176471,PREGRADO
2022,F,LEE,I71S1C142J1V1,39,33.0,30.0,30.0,29.0,0.8461538461538461,0.7692307692307693,0.7692307692307693,0.7435897435897436,PREGRADO
2022,F,LICAFENDEP,I71S1C444J1V1,10,7.0,5.0,5.0,5.0,0.7,0.5,0.5,0.5,PREGRADO
2022,F,LICAFTERAP,I71S1C111J1V1,8,7.0,7.0,6.0,5.0,0.875,0.875,0.75,0.625,PREGRADO
2022,F,LQC,I71S1C73J1V1,13,7.0,7.0,6.0,4.0,0.5384615384615384,0.5384615384615384,0.46153846153846156,0.3076923076923077,PREGRADO
2022,F,MAGADE,I71S1C87J2V1,31,17.0,9.0,,,0.5483870967741935,0.2903225806451613,,,MAGISTER
2022,F,MAGAP,I71S1C454J2V2,10,9.0,4.0,,,0.9,0.4,,,MAGISTER
2022,F,MAGARH,I71S1C85J2V1,3,3.0,2.0,2.0,,1.0,0.6666666666666666,0.6666666666666666,,MAGISTER
2022,F,MAGCA,I71S1C89J2V1,4,3.0,1.0,,,0.75,0.25,,,MAGISTER
2022,F,MAGCC,I71S1C277J2V1,1,,1.0,,,,1.0,,,MAGISTER
2022,F,MAGCDI,I71S1C54J1V1,1,1.0,,,,1.0,,,,MAGISTER
2022,F,MAGCDI,I71S1C55J1V1,6,6.0,,,,1.0,,,,MAGISTER
2022,F,MAGCDI,I71S1C56J1V1,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2022,F,MAGCIME,I71S1C206J1V1,1,1.0,,,,1.0,,,,MAGISTER
2022,F,MAGCM,I71S1C59J1V1,2,,,,,,,,,MAGISTER
2022,F,MAGCS,I71S1C453J2V1,2,2.0,,,,1.0,,,,MAGISTER
2022,F,MAGEDM,I71S1C445J2V1,4,4.0,2.0,1.0,,1.0,0.5,0.25,,MAGISTER
2022,F,MAGEDU,I71S1C221J2V1,4,4.0,,,,1.0,,,,MAGISTER
2022,F,MAGEDU,I71S1C550J2V1,12,11.0,2.0,,,0.9166666666666666,0.16666666666666666,,,MAGISTER
2022,F,MAGEF,I71S1C84J2V1,4,2.0,1.0,1.0,,0.5,0.25,0.25,,MAGISTER
2022,F,MAGEI,I71S1C225J2V2,2,2.0,1.0,1.0,,1.0,0.5,0.5,,MAGISTER
2022,F,MAGEII,I71S1C62J2V1,3,3.0,2.0,,,1.0,0.6666666666666666,,,MAGISTER
2022,F,MAGFC,I71S1C96J2V1,2,1.0,1.0,,,0.5,0.5,,,MAGISTER
2022,F,MAGFIN,I71S1C649J2V1,6,5.0,2.0,,,0.8333333333333334,0.3333333333333333,,,MAGISTER
2022,F,MAGGP,I71S1C88J2V1,10,10.0,4.0,3.0,,1.0,0.4,0.3,,MAGISTER
2022,F,MAGHI,I71S1C95J2V1,4,3.0,3.0,,,0.75,0.75,,,MAGISTER
2022,F,MAGIE,I71S1C783J1V1,1,1.0,1.0,,,1.0,1.0,,,MAGISTER
2022,F,MAGLG,I71S1C93J2V1,7,6.0,5.0,,,0.8571428571428571,0.7142857142857143,,,MAGISTER
2022,F,MAGLI,I71S1C94J2V1,1,1.0,,,,1.0,,,,MAGISTER
2022,F,MAGMA,I71S1C161J2V1,11,9.0,1.0,1.0,,0.8181818181818182,0.09090909090909091,0.09090909090909091,,MAGISTER
2022,F,MAGMA,I71S1C162J2V1,9,7.0,1.0,,1.0,0.7777777777777778,0.1111111111111111,,0.1111111111111111,MAGISTER
2022,F,MAGMARK,I71S1C784J2V1,12,9.0,4.0,,,0.75,0.3333333333333333,,,MAGISTER
2022,F,MAGPED,I71S1C220J2V1,3,1.0,,,,0.3333333333333333,,,,MAGISTER
2022,F,MAGPGT,I71S1C86J2V1,2,2.0,2.0,,1.0,1.0,1.0,,0.5,MAGISTER
2022,F,MAGQUI,I71S1C64J1V1,2,1.0,1.0,,,0.5,0.5,,,MAGISTER
2022,F,MAGSGI,I71S1C279J2V1,3,3.0,3.0,2.0,,1.0,1.0,0.6666666666666666,,MAGISTER
2022,F,MAGSP,I71S1C785J1V1,18,17.0,,1.0,1.0,0.9444444444444444,,0.05555555555555555,0.05555555555555555,MAGISTER
2022,F,MAGSP,I71S1C785J3V1,18,17.0,,1.0,1.0,0.9444444444444444,,0.05555555555555555,0.05555555555555555,MAGISTER
2022,F,MAGTA,I71S1C65J1V1,5,5.0,1.0,,,1.0,0.2,,,MAGISTER
2022,F,MED,I71S1C67J1V1,46,42.0,40.0,39.0,37.0,0.9130434782608695,0.8695652173913043,0.8478260869565217,0.8043478260869565,PREGRADO
2022,F,MIDA,I71S1C280J2V1,3,3.0,,,,1.0,,,,MAGISTER
2022,F,OBP,I71S1C68J1V1,49,45.0,41.0,39.0,37.0,0.9183673469387755,0.8367346938775511,0.7959183673469388,0.7551020408163265,PREGRADO
2022,F,PEDCAST,I71S1C40J1V1,34,30.0,26.0,25.0,24.0,0.8823529411764706,0.7647058823529411,0.7352941176470589,0.7058823529411765,PREGRADO
2022,F,PEDEDFIS,I71S1C395J1V2,4,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,PREGRADO
2022,F,PEDEGB,I71S1C146J1V2,26,24.0,21.0,21.0,20.0,0.9230769230769231,0.8076923076923077,0.8076923076923077,0.7692307692307693,PREGRADO
2022,F,PEDFILOS,I71S1C45J1V1,6,4.0,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,PREGRADO
2022,F,PEDFISMAT,I71S1C41J1V1,12,11.0,10.0,10.0,10.0,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,PREGRADO
2022,F,PEDHS,I71S1C149J1V1,24,22.0,21.0,20.0,20.0,0.9166666666666666,0.875,0.8333333333333334,0.8333333333333334,PREGRADO
2022,F,PEDINGLES,I71S1C43J1V1,43,36.0,30.0,28.0,27.0,0.8372093023255814,0.6976744186046512,0.6511627906976745,0.627906976744186,PREGRADO
2022,F,PEDMATCOMP,I71S1C44J1V1,14,12.0,11.0,8.0,7.0,0.8571428571428571,0.7857142857142857,0.5714285714285714,0.5,PREGRADO
2022,F,PEDQUIMBIO,I71S1C145J1V1,11,6.0,5.0,4.0,4.0,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.36363636363636365,PREGRADO
2022,F,PEP,I71S1C138J2V1,6,6.0,,,,1.0,,,,PREGRADO
2022,F,PER,I71S1C69J1V2,40,36.0,33.0,33.0,33.0,0.9,0.825,0.825,0.825,PREGRADO
2022,F,PER,I71S1C69J2V3,6,6.0,6.0,5.0,,1.0,1.0,0.8333333333333334,,PREGRADO
2022,F,PFMEI,999,2,2.0,2.0,,,1.0,1.0,,,PREGRADO
2022,F,PFMENA,999,1,1.0,1.0,,,1.0,1.0,,,PREGRADO
2022,F,POSACL,999,16,,,,,,,,,POSTITUTLO
2022,F,POSAG,999,2,,,,,,,,,POSTITUTLO
2022,F,POSAN,999,3,3.0,3.0,2.0,,1.0,1.0,0.6666666666666666,,POSTITUTLO
2022,F,POSAPA,999,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2022,F,POSCG,I71S1C234J1V1,8,7.0,7.0,2.0,2.0,0.875,0.875,0.25,0.25,POSTITUTLO
2022,F,POSECP,999,1,1.0,1.0,1.0,,1.0,1.0,1.0,,POSTITUTLO
2022,F,POSEDV,999,4,4.0,4.0,,,1.0,1.0,,,POSTITUTLO
2022,F,POSEMI,999,13,9.0,9.0,3.0,,0.6923076923076923,0.6923076923076923,0.23076923076923078,,POSTITUTLO
2022,F,POSEMI,I71S1C236J1V1,1,,,,,,,,,POSTITUTLO
2022,F,POSENP,999,2,1.0,1.0,,,0.5,0.5,,,POSTITUTLO
2022,F,POSEPI,999,7,7.0,6.0,1.0,,1.0,0.8571428571428571,0.14285714285714285,,POSTITUTLO
2022,F,POSGER,999,7,7.0,6.0,6.0,1.0,1.0,0.8571428571428571,0.8571428571428571,0.14285714285714285,POSTITUTLO
2022,F,POSGO,999,3,2.0,2.0,,,0.6666666666666666,0.6666666666666666,,,POSTITUTLO
2022,F,POSIA,999,2,2.0,,,,1.0,,,,POSTITUTLO
2022,F,POSMDAF,999,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2022,F,POSMF,999,4,3.0,3.0,,,0.75,0.75,,,POSTITUTLO
2022,F,POSMIIA,I71S1C547J1V1,1,,,,,,,,,POSTITUTLO
2022,F,POSMU,I71S1C239J1V1,3,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,POSTITUTLO
2022,F,POSNEUP,999,1,1.0,,,,1.0,,,,POSTITUTLO
2022,F,POSOFT,999,2,2.0,2.0,1.0,,1.0,1.0,0.5,,POSTITUTLO
2022,F,POSOPT,999,3,,,,,,,,,POSTITUTLO
2022,F,POSORTI,999,6,6.0,6.0,1.0,,1.0,1.0,0.16666666666666666,,POSTITUTLO
2022,F,POSPA,I71S1C367J1V1,12,12.0,12.0,,,1.0,1.0,,,POSTITUTLO
2022,F,POSPED,999,7,6.0,6.0,3.0,1.0,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.14285714285714285,POSTITUTLO
2022,F,POSTGCP,999,6,,,,,,,,,POSTITUTLO
2022,F,POSTROR,I71S1C232J1V1,1,1.0,1.0,,,1.0,1.0,,,POSTITUTLO
2022,F,POSTYR,999,2,,,,,,,,,POSTITUTLO
2022,F,POSURO,999,2,2.0,2.0,1.0,,1.0,1.0,0.5,,POSTITUTLO
2022,F,PRE,I71S1C70J2V1,12,8.0,8.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.08333333333333333,PREGRADO
2022,F,PSI,I71S1C71J1V1,90,83.0,82.0,83.0,81.0,0.9222222222222223,0.9111111111111111,0.9222222222222223,0.9,PREGRADO
2022,F,PUB,I71S1C72J1V1,50,45.0,45.0,45.0,43.0,0.9,0.9,0.9,0.86,PREGRADO
2022,F,QYF,I71S1C413J1V1,53,46.0,35.0,33.0,31.0,0.8679245283018868,0.660377358490566,0.6226415094339622,0.5849056603773585,PREGRADO
2022,F,TAI,I71S1C108J1V1,1,,,,,,,,,PREGRADO
2022,F,TAP,I71S1C102J1V1,11,10.0,8.0,7.0,2.0,0.9090909090909091,0.7272727272727273,0.6363636363636364,0.18181818181818182,PREGRADO
2022,F,TAP,I71S1C172J2V1,13,12.0,12.0,3.0,,0.9230769230769231,0.9230769230769231,0.23076923076923078,,PREGRADO
2022,F,TCO,I71S1C110J1V1,3,1.0,,,,0.3333333333333333,,,,PREGRADO
2022,F,TDU,I71S1C79J2V2,2,1.0,,,,0.5,,,,PREGRADO
2022,F,TEA,I71S1C103J1V1,6,5.0,5.0,4.0,2.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.3333333333333333,PREGRADO
2022,F,TEC,I71S1C104J1V1,2,2.0,1.0,,,1.0,0.5,,,PREGRADO
2022,F,TEC,I71S1C271J2V1,3,3.0,3.0,3.0,,1.0,1.0,1.0,,PREGRADO
2022,F,TEO,I71S1C555J1V1,44,43.0,42.0,41.0,41.0,0.9772727272727273,0.9545454545454546,0.9318181818181818,0.9318181818181818,PREGRADO
2022,F,TQF,I71S1C75J1V1,8,7.0,5.0,,,0.875,0.625,,,PREGRADO
2022,F,TQF,I71S1C75J2V1,3,1.0,,,,0.3333333333333333,,,,PREGRADO
2022,F,TRD,I71S1C176J2V1,43,30.0,2.0,,,0.6976744186046512,0.046511627906976744,,,PREGRADO
2022,F,TUI,I71S1C78J2V2,3,2.0,,,,0.6666666666666666,,,,PREGRADO
2022,M,ADMPUB,I71S1C2J1V1,44,35.0,35.0,34.0,33.0,0.7954545454545454,0.7954545454545454,0.7727272727272727,0.75,PREGRADO
2022,M,ADMPUB,I71S1C2J2V2,19,19.0,18.0,6.0,,1.0,0.9473684210526315,0.3157894736842105,,PREGRADO
2022,M,ARQ,I71S1C3J1V2,37,34.0,30.0,31.0,29.0,0.918918918918919,0.8108108108108109,0.8378378378378378,0.7837837837837838,PREGRADO
2022,M,ASFIMCD,I71S1C850J1V1,15,13.0,11.0,10.0,3.0,0.8666666666666667,0.7333333333333333,0.6666666666666666,0.2,PREGRADO
2022,M,BACHI,I71S1C4J1V1,53,34.0,,,,0.6415094339622641,,,,PREGRADO
2022,M,CCIV,I71S1C90J2V1,57,38.0,30.0,15.0,10.0,0.6666666666666666,0.5263157894736842,0.2631578947368421,0.17543859649122806,PREGRADO
2022,M,CONTA,I71S1C152J2V1,12,12.0,11.0,11.0,10.0,1.0,0.9166666666666666,0.9166666666666666,0.8333333333333334,PREGRADO
2022,M,CONTA,I71S1C6J1V1,97,93.0,86.0,83.0,80.0,0.9587628865979382,0.8865979381443299,0.8556701030927835,0.8247422680412371,PREGRADO
2022,M,CONTA,I71S1C6J2V1,7,6.0,6.0,4.0,4.0,0.8571428571428571,0.8571428571428571,0.5714285714285714,0.5714285714285714,PREGRADO
2022,M,CONTA,I71S1C6J2V2,9,,,,,,,,,PREGRADO
2022,M,DCOMV,I71S1C775J1V1,16,15.0,14.0,13.0,13.0,0.9375,0.875,0.8125,0.8125,PREGRADO
2022,M,DERECHO,I71S1C572J1V1,92,76.0,69.0,67.0,64.0,0.8260869565217391,0.75,0.7282608695652174,0.6956521739130435,PREGRADO
2022,M,DIN,I71S1C635J2V2,5,5.0,,1.0,,1.0,,0.2,,PREGRADO
2022,M,DIN,I71S1C851J1V1,11,11.0,10.0,10.0,10.0,1.0,0.9090909090909091,0.9090909090909091,0.9090909090909091,PREGRADO
2022,M,DIPAFSP,999,8,,,,,,,,,DIPLOMADO
2022,M,DIPAGR,999,6,,,,,,,,,DIPLOMADO
2022,M,DIPANH,I71S1C671J5V1,6,,,,,,,,,DIPLOMADO
2022,M,DIPAOC,I71S1C595J2V1,22,,,,,,,,,DIPLOMADO
2022,M,DIPAPGP,I71S1C537J3V1,20,,,,,,,,,DIPLOMADO
2022,M,DIPAPSF,I71S1C827J3V1,16,,,,,,,,,DIPLOMADO
2022,M,DIPART,999,16,,,,,,,,,DIPLOMADO
2022,M,DIPBI,999,6,,,,,,,,,DIPLOMADO
2022,M,DIPCDGE,999,12,,,,,,,,,DIPLOMADO
2022,M,DIPCGAE,I71S1C602J2V1,44,,,,,,,,,DIPLOMADO
2022,M,DIPCOM,999,5,,,,,,,,,DIPLOMADO
2022,M,DIPCPLO,999,2,,,,,,,,,DIPLOMADO
2022,M,DIPCRD,I71S1C753J2V1,9,,,,,,,,,DIPLOMADO
2022,M,DIPDAP,999,12,,,,,,,,,DIPLOMADO
2022,M,DIPDCOS,I71S1C606J2V1,47,,,,,,,,,DIPLOMADO
2022,M,DIPDCSU,999,8,,,,,,,,,DIPLOMADO
2022,M,DIPDE,999,15,,,,,,,,,DIPLOMADO
2022,M,DIPDU,I71S1C433J2V1,17,,,,,,,,,DIPLOMADO
2022,M,DIPDUA,I71S1C830J4V1,25,,,,,,,,,DIPLOMADO
2022,M,DIPEACT,999,4,,,,,,,,,DIPLOMADO
2022,M,DIPEAI,999,13,,,,,,,,,DIPLOMADO
2022,M,DIPEDEP,I71S1C886J4V1,16,,,,,,,,,DIPLOMADO
2022,M,DIPEDSC,999,48,,,,,,,,,DIPLOMADO
2022,M,DIPEEC,I71S1C833J1V1,3,,,,,,,,,DIPLOMADO
2022,M,DIPEFF,999,33,,,,,,,,,DIPLOMADO
2022,M,DIPEGAM,I71S1C337J2V1,14,,,,,,,,,DIPLOMADO
2022,M,DIPEGCO,I71S1C526J2V2,4,,1.0,,,,0.25,,,DIPLOMADO
2022,M,DIPEGDO,999,5,,,,,,,,,DIPLOMADO
2022,M,DIPEHID,I71S1C831J2V1,3,,,,,,,,,DIPLOMADO
2022,M,DIPENAF,I71S1C839J3V1,6,,,,,,,,,DIPLOMADO
2022,M,DIPEOGM,I71S1C863J3V1,3,,,,,,,,,DIPLOMADO
2022,M,DIPEPR,999,1,,,,,,,,,DIPLOMADO
2022,M,DIPERNC,I71S1C762J2V1,23,,,,,,,,,DIPLOMADO
2022,M,DIPETPM,999,8,,,,,,,,,DIPLOMADO
2022,M,DIPETPM,I71S1C832J4V1,33,,,,,,,,,DIPLOMADO
2022,M,DIPEYFE,999,10,,,,,,,,,DIPLOMADO
2022,M,DIPFCDP,999,4,,,,,,,,,DIPLOMADO
2022,M,DIPFPGBP,999,4,,,,,,,,,DIPLOMADO
2022,M,DIPGCAC,I71S1C524J3V2,12,,,,,,,,,DIPLOMADO
2022,M,DIPGEO,999,14,,,,,,,,,DIPLOMADO
2022,M,DIPGFIN,I71S1C292J2V1,3,,,,,,,,,DIPLOMADO
2022,M,DIPGIN,999,9,,,,,,,,,DIPLOMADO
2022,M,DIPGPIS,I71S1C618J2V1,26,,,,,,,,,DIPLOMADO
2022,M,DIPGRH,999,11,,,,,,,,,DIPLOMADO
2022,M,DIPGSA,I71S1C408J1V2,8,,,,,,,,,DIPLOMADO
2022,M,DIPGYDPSP,999,1,,,,,,,,,DIPLOMADO
2022,M,DIPIEA,I71S1C410J3V1,11,,,,,,,,,DIPLOMADO
2022,M,DIPIEDF,I71S1C130J2V1,22,,,,,,,,,DIPLOMADO
2022,M,DIPIEIP,999,6,,,,,,,,,DIPLOMADO
2022,M,DIPIMF,999,3,,,,,,,,,DIPLOMADO
2022,M,DIPITSO,I71S1C621J2V1,13,,,,,,,,,DIPLOMADO
2022,M,DIPLIEA,I71S1C931J4V1,6,,,,,,,,,DIPLOMADO
2022,M,DIPLIEAL,I71S1C888J4V1,6,,,,,,,,,DIPLOMADO
2022,M,DIPLIEO,I71S1C887J4V1,4,,,,,,,,,DIPLOMADO
2022,M,DIPLIJ,I71S1C438J1V1,1,,,,,,,,,DIPLOMADO
2022,M,DIPMAD,999,7,,,,,,,,,DIPLOMADO
2022,M,DIPMD,I71S1C256J2V1,3,,,,,,,,,DIPLOMADO
2022,M,DIPMDIA,999,8,,,,,,,,,DIPLOMADO
2022,M,DIPMGCS,I71S1C770J3V1,2,,,,,,,,,DIPLOMADO
2022,M,DIPMIG,I71S1C624J4V2,3,,,,,,,,,DIPLOMADO
2022,M,DIPMINE,I71S1C837J3V1,7,,,,,,,,,DIPLOMADO
2022,M,DIPNAH,I71S1C626J1V1,12,,,,,,,,,DIPLOMADO
2022,M,DIPNAH,I71S1C626J4V2,6,,,,,,,,,DIPLOMADO
2022,M,DIPNCSE,999,6,,,,,,,,,DIPLOMADO
2022,M,DIPNICI,999,21,1.0,,,,0.047619047619047616,,,,DIPLOMADO
2022,M,DIPNICP,I71S1C531J2V1,11,,,,,,,,,DIPLOMADO
2022,M,DIPOSEP,I71S1C815J2V1,19,,,,,,,,,DIPLOMADO
2022,M,DIPPGT,I71S1C439J2V1,10,,,,,,,,,DIPLOMADO
2022,M,DIPPM,999,5,,,,,,,,,DIPLOMADO
2022,M,DIPPSEI,999,1,,,,,,,,,DIPLOMADO
2022,M,DIPPTAD,999,43,,,,,,,,,DIPLOMADO
2022,M,DIPRH,999,5,,,,,,,,,DIPLOMADO
2022,M,DIPRHDO,I71S1C627J3V1,19,,,,,,,,,DIPLOMADO
2022,M,DIPRMEE,999,9,,,,,,,,,DIPLOMADO
2022,M,DOCBIO,I71S1C118J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,DOCCSFIS,I71S1C8J1V2,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,DOCCSING,I71S1C113J1V1,4,3.0,3.0,3.0,2.0,0.75,0.75,0.75,0.5,DOCTORADO
2022,M,DOCCSING,I71S1C114J1V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,DOCCSING,I71S1C131J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,DOCCSING,I71S1C393J1V1,1,1.0,,,,1.0,,,,DOCTORADO
2022,M,DOCCSING,I71S1C91J1V1,2,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,DOCTORADO
2022,M,DOCESTAM,I71S1C9J1V1,8,8.0,8.0,8.0,4.0,1.0,1.0,1.0,0.5,DOCTORADO
2022,M,DOCHIST,I71S1C443J1V1,3,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,DOCNEUROC,I71S1C281J1V1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,DOCQUIM,I71S1C10J1V1,2,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,DOCTORADO
2022,M,ENF,I71S1C11J1V1,9,8.0,8.0,8.0,8.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,PREGRADO
2022,M,HCS,I71S1C396J1V3,8,6.0,5.0,5.0,2.0,0.75,0.625,0.625,0.25,PREGRADO
2022,M,ICAMB,I71S1C777J1V1,28,13.0,11.0,11.0,10.0,0.4642857142857143,0.39285714285714285,0.39285714285714285,0.35714285714285715,PREGRADO
2022,M,ICBIO,I71S1C779J1V1,27,19.0,16.0,15.0,13.0,0.7037037037037037,0.5925925925925926,0.5555555555555556,0.48148148148148145,PREGRADO
2022,M,ICBIOM,I71S1C778J1V1,38,27.0,20.0,14.0,12.0,0.7105263157894737,0.5263157894736842,0.3684210526315789,0.3157894736842105,PREGRADO
2022,M,ICELEC,I71S1C119J2V1,6,2.0,1.0,2.0,1.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,PREGRADO
2022,M,ICELEC,I71S1C119J2V2,28,20.0,18.0,8.0,5.0,0.7142857142857143,0.6428571428571429,0.2857142857142857,0.17857142857142858,PREGRADO
2022,M,ICELEC,I71S1C14J1V2,101,63.0,41.0,35.0,34.0,0.6237623762376238,0.40594059405940597,0.3465346534653465,0.33663366336633666,PREGRADO
2022,M,ICGEOG,I71S1C15J1V2,2,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,PREGRADO
2022,M,ICGEOM,I71S1C852J1V1,12,8.0,7.0,7.0,6.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.5,PREGRADO
2022,M,ICIND,I71S1C120J2V1,22,15.0,14.0,4.0,1.0,0.6818181818181818,0.6363636363636364,0.18181818181818182,0.045454545454545456,PREGRADO
2022,M,ICIND,I71S1C120J4V1,84,65.0,51.0,28.0,16.0,0.7738095238095238,0.6071428571428571,0.3333333333333333,0.19047619047619047,PREGRADO
2022,M,ICIND,I71S1C19J1V2,96,81.0,73.0,72.0,67.0,0.84375,0.7604166666666666,0.75,0.6979166666666666,PREGRADO
2022,M,ICINF,I71S1C154J2V2,7,4.0,4.0,4.0,1.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.14285714285714285,PREGRADO
2022,M,ICINF,I71S1C16J1V2,104,83.0,65.0,55.0,53.0,0.7980769230769231,0.625,0.5288461538461539,0.5096153846153846,PREGRADO
2022,M,ICMEC,I71S1C121J2V1,12,7.0,6.0,2.0,1.0,0.5833333333333334,0.5,0.16666666666666666,0.08333333333333333,PREGRADO
2022,M,ICMEC,I71S1C20J1V2,91,69.0,57.0,49.0,41.0,0.7582417582417582,0.6263736263736264,0.5384615384615384,0.45054945054945056,PREGRADO
2022,M,ICMECAT,I71S1C780J1V1,70,61.0,45.0,39.0,37.0,0.8714285714285714,0.6428571428571429,0.5571428571428572,0.5285714285714286,PREGRADO
2022,M,ICMET,I71S1C21J1V2,43,32.0,23.0,14.0,12.0,0.7441860465116279,0.5348837209302325,0.32558139534883723,0.27906976744186046,PREGRADO
2022,M,ICMIN,I71S1C122J2V2,8,4.0,2.0,1.0,1.0,0.5,0.25,0.125,0.125,PREGRADO
2022,M,ICMIN,I71S1C122J2V3,13,11.0,10.0,8.0,3.0,0.8461538461538461,0.7692307692307693,0.6153846153846154,0.23076923076923078,PREGRADO
2022,M,ICMIN,I71S1C17J1V2,62,44.0,38.0,38.0,34.0,0.7096774193548387,0.6129032258064516,0.6129032258064516,0.5483870967741935,PREGRADO
2022,M,ICOBR,I71S1C156J2V3,9,6.0,5.0,4.0,2.0,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.2222222222222222,PREGRADO
2022,M,ICOBR,I71S1C18J1V2,67,56.0,46.0,42.0,42.0,0.835820895522388,0.6865671641791045,0.6268656716417911,0.6268656716417911,PREGRADO
2022,M,ICQUIM,I71S1C22J1V2,39,33.0,27.0,21.0,18.0,0.8461538461538461,0.6923076923076923,0.5384615384615384,0.46153846153846156,PREGRADO
2022,M,ICTEL,I71S1C781J1V1,12,6.0,5.0,2.0,2.0,0.5,0.4166666666666667,0.16666666666666666,0.16666666666666666,PREGRADO
2022,M,IEAMB,I71S1C123J2V1,1,1.0,1.0,,,1.0,1.0,,,PREGRADO
2022,M,IECLIM,I71S1C35J1V1,10,5.0,1.0,1.0,1.0,0.5,0.1,0.1,0.1,PREGRADO
2022,M,IEELEC,I71S1C125J2V1,90,71.0,54.0,40.0,16.0,0.7888888888888889,0.6,0.4444444444444444,0.17777777777777778,PREGRADO
2022,M,IEELEC,I71S1C25J1V1,55,40.0,21.0,19.0,14.0,0.7272727272727273,0.38181818181818183,0.34545454545454546,0.2545454545454545,PREGRADO
2022,M,IEGEOM,I71S1C126J2V1,3,2.0,1.0,1.0,,0.6666666666666666,0.3333333333333333,0.3333333333333333,,PREGRADO
2022,M,IEIND,I71S1C127J2V1,19,13.0,10.0,5.0,1.0,0.6842105263157895,0.5263157894736842,0.2631578947368421,0.05263157894736842,PREGRADO
